cotizacion_id,empresa,sector,tipo,fecha_cotizacion,fecha_entrega,valor_cotizado,unidades,estado,motivo_perdida,probabilidad,ingreso_neto,costo_mercancia,empaque_personalizado,dias_pago
Q-00541,Empresa C-0313,Tecnología,Evento corporativo,2024-12-24,2025-01-15,4535000.0,25,Ganada,,,4319000.0,3264000.0,200000.0,45
Q-00542,Empresa C-0173,Salud,Regalos de fin de año,2024-12-25,2025-01-11,7312000.0,60,Perdida,Precio,,0.0,0.0,0.0,45
Q-00543,Empresa C-0229,Automotriz,Evento corporativo,2024-12-27,2025-01-13,9202000.0,55,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00544,Empresa C-0524,Energía y minería,Cata privada,2024-12-30,2025-01-23,26362000.0,176,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00545,Empresa C-0330,Consultoría y legal,Cata privada,2024-12-30,2025-01-11,9024000.0,52,Ganada,,,8594000.0,6876000.0,369000.0,45
Q-00546,Empresa C-0129,Consultoría y legal,Evento corporativo,2024-12-31,2025-02-09,1410000.0,7,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,30
Q-00547,Empresa C-0504,Consumo masivo,Obsequios a clientes,2025-01-01,2025-01-22,779000.0,6,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00548,Empresa C-0345,Gremios y asociaciones,Obsequios a clientes,2025-01-04,2025-02-16,1577000.0,11,Ganada,,,1502000.0,1119000.0,67000.0,30
Q-00549,Empresa C-0159,Tecnología,Regalos de fin de año,2025-01-05,2025-01-18,4213000.0,21,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00550,Empresa C-0010,Consultoría y legal,Cata privada,2025-01-07,2025-01-20,650000.0,4,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00551,Empresa C-0001,Educación,Regalos de fin de año,2025-01-10,2025-02-11,15681000.0,85,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00552,Empresa C-0043,Financiero,Boda o celebración privada,2025-01-10,2025-01-20,1092000.0,5,Ganada,,,1040000.0,792000.0,39000.0,60
Q-00553,Empresa C-0027,Consumo masivo,Boda o celebración privada,2025-01-10,2025-02-19,6712000.0,39,Perdida,Precio,,0.0,0.0,0.0,30
Q-00554,Empresa C-0411,Automotriz,Regalos de fin de año,2025-01-12,2025-02-01,3905000.0,19,Ganada,,,3719000.0,2807000.0,103000.0,45
Q-00555,Empresa C-0140,Financiero,Evento corporativo,2025-01-12,2025-02-22,5592000.0,28,Perdida,Precio,,0.0,0.0,0.0,60
Q-00556,Empresa C-0058,Tecnología,Regalos de fin de año,2025-01-13,2025-02-25,3990000.0,33,Perdida,Precio,,0.0,0.0,0.0,45
Q-00557,Empresa C-0039,Financiero,Obsequios a clientes,2025-01-14,2025-02-17,825000.0,4,Ganada,,,786000.0,604000.0,22000.0,45
Q-00558,Empresa C-0331,Tecnología,Regalos de fin de año,2025-01-14,2025-02-17,1523000.0,7,Perdida,Precio,,0.0,0.0,0.0,45
Q-00559,Empresa C-0093,Automotriz,Regalos de fin de año,2025-01-15,2025-02-12,925000.0,5,Ganada,,,881000.0,675000.0,32000.0,30
Q-00560,Empresa C-0001,Inmobiliario y construcción,Evento corporativo,2025-01-15,2025-02-25,4888000.0,26,Ganada,,,4655000.0,3713000.0,147000.0,60
Q-00561,Empresa C-0003,Financiero,Regalos de fin de año,2025-01-15,2025-02-20,1590000.0,9,Ganada,,,1514000.0,1185000.0,48000.0,30
Q-00562,Empresa C-0118,Inmobiliario y construcción,Evento corporativo,2025-01-18,2025-03-01,12650000.0,102,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00563,Empresa C-0674,Tecnología,Regalos de fin de año,2025-01-22,2025-03-07,8819000.0,49,Ganada,,,8399000.0,6344000.0,212000.0,60
Q-00564,Empresa C-0114,Financiero,Regalos de fin de año,2025-01-23,2025-02-15,7749000.0,47,Ganada,,,7380000.0,5734000.0,269000.0,60
Q-00565,Empresa C-0573,Automotriz,Cata privada,2025-01-23,2025-02-22,12496000.0,85,Ganada,,,11901000.0,9210000.0,338000.0,30
Q-00566,Empresa C-0633,Automotriz,Regalos de fin de año,2025-01-23,2025-03-05,7902000.0,60,Perdida,Precio,,0.0,0.0,0.0,60
Q-00567,Empresa C-0123,Tecnología,Regalos de fin de año,2025-01-24,2025-02-16,1363000.0,9,Ganada,,,1298000.0,989000.0,61000.0,45
Q-00568,Empresa C-0077,Financiero,Cata privada,2025-01-26,2025-03-09,2046000.0,12,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00569,Empresa C-0585,Consultoría y legal,Obsequios a clientes,2025-01-26,2025-02-10,893000.0,5,Ganada,,,850000.0,648000.0,29000.0,45
Q-00570,Empresa C-0001,Consultoría y legal,Cata privada,2025-01-28,2025-03-08,6025000.0,39,Perdida,Precio,,0.0,0.0,0.0,30
Q-00571,Empresa C-0082,Tecnología,Regalos de fin de año,2025-01-30,2025-03-13,2018000.0,11,Ganada,,,1922000.0,1469000.0,84000.0,45
Q-00572,Empresa C-0044,Automotriz,Evento corporativo,2025-01-31,2025-03-07,21662000.0,140,Perdida,Precio,,0.0,0.0,0.0,60
Q-00573,Empresa C-0654,Financiero,Regalos de fin de año,2025-02-02,2025-03-09,9409000.0,50,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00574,Empresa C-0684,Financiero,Regalos de fin de año,2025-02-03,2025-03-06,7571000.0,41,Ganada,,,7210000.0,5658000.0,325000.0,30
Q-00575,Empresa C-0061,Financiero,Evento corporativo,2025-02-03,2025-02-20,5042000.0,29,Ganada,,,4802000.0,3643000.0,190000.0,30
Q-00576,Empresa C-0061,Consultoría y legal,Cata privada,2025-02-05,2025-03-11,4203000.0,20,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00577,Empresa C-0246,Gremios y asociaciones,Boda o celebración privada,2025-02-05,2025-02-19,5556000.0,36,Perdida,Precio,,0.0,0.0,0.0,45
Q-00578,Empresa C-0579,Consultoría y legal,Boda o celebración privada,2025-02-05,2025-03-17,3174000.0,22,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00579,Empresa C-0007,Financiero,Cata privada,2025-02-06,2025-03-07,2348000.0,12,Ganada,,,2236000.0,1770000.0,69000.0,45
Q-00580,Empresa C-0242,Automotriz,Boda o celebración privada,2025-02-07,2025-03-17,1478000.0,7,Perdida,Precio,,0.0,0.0,0.0,60
Q-00581,Empresa C-0051,Energía y minería,Regalos de fin de año,2025-02-09,2025-03-11,829000.0,4,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00582,Empresa C-0138,Consumo masivo,Obsequios a clientes,2025-02-10,2025-03-25,2450000.0,14,Ganada,,,2333000.0,1821000.0,84000.0,45
Q-00583,Empresa C-0229,Automotriz,Regalos de fin de año,2025-02-11,2025-03-26,2314000.0,12,Ganada,,,2204000.0,1731000.0,73000.0,60
Q-00584,Empresa C-0002,Financiero,Obsequios a clientes,2025-02-13,2025-03-13,4202000.0,28,Ganada,,,4002000.0,3022000.0,191000.0,45
Q-00585,Empresa C-0151,Automotriz,Regalos de fin de año,2025-02-13,2025-03-17,2759000.0,18,Ganada,,,2628000.0,1989000.0,85000.0,90
Q-00586,Empresa C-0477,Financiero,Regalos de fin de año,2025-02-13,2025-03-17,1427000.0,8,Perdida,Precio,,0.0,0.0,0.0,45
Q-00587,Empresa C-0005,Tecnología,Regalos de fin de año,2025-02-14,2025-03-06,2896000.0,21,Ganada,,,2758000.0,2146000.0,107000.0,45
Q-00588,Empresa C-0591,Inmobiliario y construcción,Cata privada,2025-02-14,2025-03-22,2534000.0,15,Ganada,,,2413000.0,1948000.0,117000.0,30
Q-00589,Empresa C-0005,Consumo masivo,Regalos de fin de año,2025-02-15,2025-02-27,5072000.0,27,Ganada,,,4830000.0,3795000.0,194000.0,45
Q-00590,Empresa C-0105,Financiero,Regalos de fin de año,2025-02-16,2025-03-03,681000.0,4,Ganada,,,649000.0,485000.0,20000.0,30
Q-00591,Empresa C-0061,Financiero,Regalos de fin de año,2025-02-16,2025-03-17,11049000.0,65,Perdida,Precio,,0.0,0.0,0.0,45
Q-00592,Empresa C-0016,Salud,Obsequios a clientes,2025-02-18,2025-03-19,5194000.0,40,Ganada,,,4947000.0,3775000.0,166000.0,90
Q-00593,Empresa C-0001,Energía y minería,Regalos de fin de año,2025-02-18,2025-03-12,8769000.0,47,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-00594,Empresa C-0589,Energía y minería,Evento corporativo,2025-02-18,2025-03-22,36755000.0,306,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,90
Q-00595,Empresa C-0252,Consultoría y legal,Obsequios a clientes,2025-02-19,2025-03-21,5713000.0,43,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00596,Empresa C-0209,Energía y minería,Obsequios a clientes,2025-02-22,2025-03-09,2278000.0,18,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00597,Empresa C-0109,Automotriz,Boda o celebración privada,2025-02-22,2025-03-20,1019000.0,8,Ganada,,,970000.0,771000.0,42000.0,45
Q-00598,Empresa C-0004,Financiero,Regalos de fin de año,2025-02-23,2025-03-07,1396000.0,11,Ganada,,,1330000.0,1044000.0,41000.0,60
Q-00599,Empresa C-0013,Financiero,Regalos de fin de año,2025-02-25,2025-03-11,6415000.0,43,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00600,Empresa C-0074,Financiero,Obsequios a clientes,2025-02-27,2025-03-10,6424000.0,54,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00601,Empresa C-0011,Consultoría y legal,Regalos de fin de año,2025-02-27,2025-03-17,2799000.0,17,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00602,Empresa C-0001,Consumo masivo,Regalos de fin de año,2025-02-28,2025-03-10,6748000.0,49,Ganada,,,6427000.0,4762000.0,260000.0,90
Q-00603,Empresa C-0283,Tecnología,Regalos de fin de año,2025-02-28,2025-03-23,24143000.0,140,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00604,Empresa C-0016,Inmobiliario y construcción,Regalos de fin de año,2025-03-02,2025-03-25,2110000.0,10,Perdida,Precio,,0.0,0.0,0.0,45
Q-00605,Empresa C-0094,Educación,Boda o celebración privada,2025-03-03,2025-03-27,1982000.0,10,Perdida,Precio,,0.0,0.0,0.0,60
Q-00606,Empresa C-0001,Financiero,Obsequios a clientes,2025-03-05,2025-04-10,3501000.0,18,Ganada,,,3334000.0,2601000.0,162000.0,45
Q-00607,Empresa C-0066,Financiero,Evento corporativo,2025-03-07,2025-03-21,11436000.0,56,Perdida,Precio,,0.0,0.0,0.0,30
Q-00608,Empresa C-0541,Energía y minería,Cata privada,2025-03-07,2025-03-18,7517000.0,58,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00609,Empresa C-0193,Consultoría y legal,Regalos de fin de año,2025-03-08,2025-03-22,1542000.0,10,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00610,Empresa C-0001,Financiero,Obsequios a clientes,2025-03-08,2025-03-20,3999000.0,27,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00611,Empresa C-0572,Financiero,Regalos de fin de año,2025-03-08,2025-04-01,8886000.0,47,Perdida,Precio,,0.0,0.0,0.0,60
Q-00612,Empresa C-0415,Financiero,Regalos de fin de año,2025-03-09,2025-04-09,13135000.0,109,Ganada,,,12510000.0,9798000.0,421000.0,60
Q-00613,Empresa C-0323,Financiero,Regalos de fin de año,2025-03-09,2025-03-26,1454000.0,10,Perdida,Precio,,0.0,0.0,0.0,45
Q-00614,Empresa C-0662,Consumo masivo,Obsequios a clientes,2025-03-10,2025-04-07,2032000.0,10,Ganada,,,1935000.0,1442000.0,83000.0,45
Q-00615,Empresa C-0002,Salud,Regalos de fin de año,2025-03-11,2025-03-24,8582000.0,56,Ganada,,,8173000.0,6157000.0,334000.0,30
Q-00616,Empresa C-0043,Consultoría y legal,Evento corporativo,2025-03-11,2025-03-27,1176000.0,6,Ganada,,,1120000.0,874000.0,47000.0,45
Q-00617,Empresa C-0004,Financiero,Regalos de fin de año,2025-03-16,2025-03-27,2526000.0,13,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00618,Empresa C-0350,Inmobiliario y construcción,Regalos de fin de año,2025-03-16,2025-04-22,3083000.0,23,Perdida,Precio,,0.0,0.0,0.0,30
Q-00619,Empresa C-0105,Salud,Evento corporativo,2025-03-16,2025-04-01,4113000.0,23,Ganada,,,3917000.0,3092000.0,124000.0,30
Q-00620,Empresa C-0362,Educación,Obsequios a clientes,2025-03-16,2025-04-18,5665000.0,31,Ganada,,,5395000.0,4083000.0,263000.0,30
Q-00621,Empresa C-0508,Energía y minería,Boda o celebración privada,2025-03-20,2025-04-24,5730000.0,40,Ganada,,,5457000.0,4365000.0,264000.0,60
Q-00622,Empresa C-0129,Gremios y asociaciones,Cata privada,2025-03-20,2025-04-20,5113000.0,31,Ganada,,,4870000.0,3838000.0,171000.0,30
Q-00623,Empresa C-0585,Consumo masivo,Obsequios a clientes,2025-03-21,2025-04-17,1916000.0,9,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,30
Q-00624,Empresa C-0371,Salud,Regalos de fin de año,2025-03-21,2025-04-09,1769000.0,9,Perdida,Precio,,0.0,0.0,0.0,45
Q-00625,Empresa C-0001,Consumo masivo,Evento corporativo,2025-03-22,2025-05-01,2769000.0,18,Ganada,,,2637000.0,2004000.0,67000.0,30
Q-00626,Empresa C-0606,Tecnología,Evento corporativo,2025-03-25,2025-05-05,5960000.0,32,Ganada,,,5676000.0,4481000.0,147000.0,30
Q-00627,Empresa C-0028,Financiero,Regalos de fin de año,2025-03-29,2025-04-21,10159000.0,83,Ganada,,,9675000.0,7428000.0,243000.0,30
Q-00628,Empresa C-0407,Inmobiliario y construcción,Obsequios a clientes,2025-03-29,2025-05-09,2368000.0,12,Ganada,,,2255000.0,1803000.0,67000.0,30
Q-00629,Empresa C-0475,Automotriz,Boda o celebración privada,2025-03-29,2025-05-08,5340000.0,30,Perdida,Tiempo de entrega,,0.0,0.0,0.0,45
Q-00630,Empresa C-0661,Salud,Regalos de fin de año,2025-03-30,2025-04-22,1319000.0,7,Perdida,Precio,,0.0,0.0,0.0,30
Q-00631,Empresa C-0152,Automotriz,Regalos de fin de año,2025-03-30,2025-05-04,6794000.0,40,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00632,Empresa C-0293,Financiero,Boda o celebración privada,2025-03-30,2025-04-22,7539000.0,53,Ganada,,,7180000.0,5562000.0,270000.0,30
Q-00633,Empresa C-0061,Salud,Obsequios a clientes,2025-04-03,2025-04-27,2348000.0,17,Ganada,,,2236000.0,1709000.0,65000.0,90
Q-00634,Empresa C-0067,Tecnología,Boda o celebración privada,2025-04-03,2025-04-26,6519000.0,38,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,30
Q-00635,Empresa C-0619,Consultoría y legal,Regalos de fin de año,2025-04-04,2025-04-18,2112000.0,13,Ganada,,,2011000.0,1502000.0,96000.0,60
Q-00636,Empresa C-0256,Consultoría y legal,Regalos de fin de año,2025-04-04,2025-05-10,6428000.0,37,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-00637,Empresa C-0002,Tecnología,Regalos de fin de año,2025-04-04,2025-04-24,3811000.0,22,Ganada,,,3630000.0,2907000.0,159000.0,45
Q-00638,Empresa C-0552,Inmobiliario y construcción,Regalos de fin de año,2025-04-05,2025-05-08,600000.0,4,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,45
Q-00639,Empresa C-0008,Automotriz,Regalos de fin de año,2025-04-05,2025-05-10,4486000.0,22,Ganada,,,4272000.0,3335000.0,197000.0,30
Q-00640,Empresa C-0376,Consumo masivo,Obsequios a clientes,2025-04-06,2025-04-24,5234000.0,36,Ganada,,,4985000.0,3838000.0,228000.0,60
Q-00641,Empresa C-0327,Inmobiliario y construcción,Evento corporativo,2025-04-07,2025-05-15,1981000.0,10,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00642,Empresa C-0482,Consultoría y legal,Boda o celebración privada,2025-04-09,2025-05-09,9568000.0,53,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,60
Q-00643,Empresa C-0332,Salud,Boda o celebración privada,2025-04-12,2025-05-22,4298000.0,21,Ganada,,,4093000.0,3308000.0,131000.0,90
Q-00644,Empresa C-0525,Energía y minería,Evento corporativo,2025-04-12,2025-04-23,3515000.0,17,Ganada,,,3348000.0,2503000.0,138000.0,30
Q-00645,Empresa C-0001,Consultoría y legal,Obsequios a clientes,2025-04-14,2025-05-17,2427000.0,16,Perdida,Precio,,0.0,0.0,0.0,45
Q-00646,Empresa C-0227,Salud,Evento corporativo,2025-04-15,2025-05-14,7153000.0,57,Ganada,,,6812000.0,5129000.0,329000.0,60
Q-00647,Empresa C-0148,Consultoría y legal,Regalos de fin de año,2025-04-18,2025-05-25,1846000.0,12,Ganada,,,1758000.0,1327000.0,53000.0,45
Q-00648,Empresa C-0232,Energía y minería,Obsequios a clientes,2025-04-19,2025-05-04,1276000.0,6,Perdida,Precio,,0.0,0.0,0.0,60
Q-00649,Empresa C-0567,Financiero,Boda o celebración privada,2025-04-20,2025-05-18,2520000.0,16,Ganada,,,2400000.0,1885000.0,102000.0,90
Q-00650,Empresa C-0055,Gremios y asociaciones,Regalos de fin de año,2025-04-20,2025-05-21,34907000.0,249,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00651,Empresa C-0188,Educación,Boda o celebración privada,2025-04-22,2025-05-08,3517000.0,24,Ganada,,,3350000.0,2560000.0,85000.0,30
Q-00652,Empresa C-0037,Inmobiliario y construcción,Cata privada,2025-04-22,2025-05-03,5657000.0,32,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-00653,Empresa C-0033,Salud,Evento corporativo,2025-04-23,2025-05-21,600000.0,4,Perdida,Precio,,0.0,0.0,0.0,45
Q-00654,Empresa C-0050,Financiero,Obsequios a clientes,2025-04-24,2025-06-02,3424000.0,18,Ganada,,,3261000.0,2612000.0,95000.0,90
Q-00655,Empresa C-0001,Consultoría y legal,Regalos de fin de año,2025-04-24,2025-05-08,3151000.0,19,Ganada,,,3001000.0,2269000.0,107000.0,90
Q-00656,Empresa C-0193,Tecnología,Regalos de fin de año,2025-04-27,2025-05-15,11415000.0,78,Ganada,,,10871000.0,8155000.0,391000.0,60
Q-00657,Empresa C-0026,Financiero,Obsequios a clientes,2025-04-27,2025-05-09,12522000.0,70,Ganada,,,11926000.0,9113000.0,405000.0,45
Q-00658,Empresa C-0012,Consultoría y legal,Evento corporativo,2025-04-28,2025-06-10,11637000.0,56,Perdida,Precio,,0.0,0.0,0.0,60
Q-00659,Empresa C-0225,Financiero,Obsequios a clientes,2025-04-29,2025-05-24,5789000.0,46,Perdida,Precio,,0.0,0.0,0.0,90
Q-00660,Empresa C-0523,Consultoría y legal,Cata privada,2025-04-29,2025-05-16,755000.0,5,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
Q-00661,Empresa C-0059,Consultoría y legal,Boda o celebración privada,2025-04-30,2025-05-24,4839000.0,30,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00662,Empresa C-0013,Tecnología,Obsequios a clientes,2025-05-01,2025-05-16,11990000.0,60,Ganada,,,11419000.0,9151000.0,483000.0,30
Q-00663,Empresa C-0328,Gremios y asociaciones,Evento corporativo,2025-05-02,2025-05-12,2216000.0,11,Perdida,Precio,,0.0,0.0,0.0,60
Q-00664,Empresa C-0313,Educación,Regalos de fin de año,2025-05-03,2025-06-08,2055000.0,10,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,90
Q-00665,Empresa C-0305,Consultoría y legal,Evento corporativo,2025-05-03,2025-06-15,2721000.0,19,Ganada,,,2591000.0,2079000.0,94000.0,60
Q-00666,Empresa C-0518,Tecnología,Regalos de fin de año,2025-05-04,2025-06-17,1366000.0,8,Ganada,,,1301000.0,1024000.0,53000.0,45
Q-00667,Empresa C-0045,Financiero,Regalos de fin de año,2025-05-04,2025-05-22,19532000.0,134,Perdida,Precio,,0.0,0.0,0.0,60
Q-00668,Empresa C-0126,Consultoría y legal,Evento corporativo,2025-05-04,2025-06-17,9631000.0,68,Ganada,,,9172000.0,6826000.0,365000.0,90
Q-00669,Empresa C-0484,Tecnología,Regalos de fin de año,2025-05-05,2025-06-03,16455000.0,100,Perdida,Precio,,0.0,0.0,0.0,30
Q-00670,Empresa C-0018,Energía y minería,Boda o celebración privada,2025-05-05,2025-05-24,4872000.0,36,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-00671,Empresa C-0535,Gremios y asociaciones,Regalos de fin de año,2025-05-06,2025-06-13,4293000.0,22,Ganada,,,4089000.0,3031000.0,129000.0,30
Q-00672,Empresa C-0256,Tecnología,Regalos de fin de año,2025-05-07,2025-06-19,2546000.0,13,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00673,Empresa C-0091,Tecnología,Cata privada,2025-05-08,2025-05-20,10001000.0,58,Ganada,,,9525000.0,7574000.0,430000.0,60
Q-00674,Empresa C-0002,Tecnología,Obsequios a clientes,2025-05-09,2025-05-23,12868000.0,87,Perdida,Precio,,0.0,0.0,0.0,45
Q-00675,Empresa C-0045,Automotriz,Boda o celebración privada,2025-05-11,2025-06-04,3326000.0,18,Perdida,Precio,,0.0,0.0,0.0,45
Q-00676,Empresa C-0106,Financiero,Obsequios a clientes,2025-05-11,2025-06-08,3262000.0,19,Ganada,,,3107000.0,2499000.0,106000.0,30
Q-00677,Empresa C-0001,Gremios y asociaciones,Obsequios a clientes,2025-05-12,2025-06-09,17050000.0,90,Perdida,Precio,,0.0,0.0,0.0,90
Q-00678,Empresa C-0667,Tecnología,Cata privada,2025-05-12,2025-05-23,5308000.0,35,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-00679,Empresa C-0252,Consumo masivo,Regalos de fin de año,2025-05-13,2025-06-24,12134000.0,59,Ganada,,,11556000.0,9320000.0,402000.0,90
Q-00680,Empresa C-0409,Inmobiliario y construcción,Evento corporativo,2025-05-14,2025-05-26,2834000.0,14,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,90
Q-00681,Empresa C-0141,Consumo masivo,Regalos de fin de año,2025-05-14,2025-06-15,2039000.0,15,Perdida,Precio,,0.0,0.0,0.0,30
Q-00682,Empresa C-0065,Financiero,Boda o celebración privada,2025-05-14,2025-06-14,900000.0,5,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00683,Empresa C-0004,Energía y minería,Regalos de fin de año,2025-05-14,2025-06-19,3909000.0,19,Ganada,,,3723000.0,2759000.0,155000.0,45
Q-00684,Empresa C-0205,Automotriz,Boda o celebración privada,2025-05-15,2025-06-22,11874000.0,59,Perdida,Precio,,0.0,0.0,0.0,30
Q-00685,Empresa C-0027,Inmobiliario y construcción,Regalos de fin de año,2025-05-16,2025-06-15,8199000.0,55,Ganada,,,7809000.0,5983000.0,228000.0,30
Q-00686,Empresa C-0585,Energía y minería,Obsequios a clientes,2025-05-18,2025-06-21,2592000.0,16,Perdida,Tiempo de entrega,,0.0,0.0,0.0,90
Q-00687,Empresa C-0006,Tecnología,Regalos de fin de año,2025-05-18,2025-06-14,7464000.0,52,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00688,Empresa C-0369,Consumo masivo,Evento corporativo,2025-05-19,2025-07-02,4782000.0,27,Ganada,,,4554000.0,3515000.0,163000.0,30
Q-00689,Empresa C-0003,Salud,Boda o celebración privada,2025-05-21,2025-06-24,735000.0,4,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,45
Q-00690,Empresa C-0410,Tecnología,Obsequios a clientes,2025-05-22,2025-06-15,4065000.0,21,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00691,Empresa C-0074,Consumo masivo,Regalos de fin de año,2025-05-22,2025-06-24,9682000.0,63,Perdida,Precio,,0.0,0.0,0.0,60
Q-00692,Empresa C-0114,Financiero,Evento corporativo,2025-05-22,2025-06-06,2927000.0,15,Perdida,Tiempo de entrega,,0.0,0.0,0.0,60
Q-00693,Empresa C-0482,Inmobiliario y construcción,Regalos de fin de año,2025-05-23,2025-06-14,27113000.0,202,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00694,Empresa C-0024,Consultoría y legal,Regalos de fin de año,2025-05-23,2025-06-19,917000.0,5,Perdida,Tiempo de entrega,,0.0,0.0,0.0,30
Q-00695,Empresa C-0268,Inmobiliario y construcción,Evento corporativo,2025-05-23,2025-07-05,3573000.0,18,Perdida,Sin respuesta del cliente,,0.0,0.0,0.0,45
Q-00696,Empresa C-0672,Financiero,Boda o celebración privada,2025-05-23,2025-06-16,6744000.0,51,Ganada,,,6423000.0,4949000.0,231000.0,60
Q-00697,Empresa C-0189,Financiero,Obsequios a clientes,2025-05-23,2025-06-17,38565000.0,221,Perdida,Se fue con el proveedor de siempre,,0.0,0.0,0.0,60
Q-00698,Empresa C-0001,Tecnología,Obsequios a clientes,2025-05-23,2025-06-02,1981000.0,11,Perdida,Cobertura fuera de Bogotá,,0.0,0.0,0.0,60
